38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219017,-85.75338
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.219013,-85.753387
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.218998,-85.753403
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753395
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.21899,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.753403
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218987,-85.75341
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218983,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
38.218979,-85.753403
